-1963,"{'Director': ['Federico Fellini'], 'Principal Cast': ['Anouk Aimée', 'Barbara Steele', 'Caterina Boratto', 'Claudia Cardinale', 'Eddra Gale', 'Guido Alberti', 'Madeleine Lebeau', 'Marcello Mastroianni', 'Rossella Falk', 'Sandra Milo'], 'Cast': ['Bruno Agostini', 'Cesarino Miceli Picardi', 'Jean Rougeul', 'Mario Conocchia', 'Mario Pisu']}"
little-women-2019,"{'Director': ['Greta Gerwig'], 'Principal Cast': ['Abby Quinn', 'Bob Odenkirk', 'Chris Cooper', 'Eliza Scanlen', 'Emma Watson', 'Florence Pugh', 'James Norton', 'Jayne Houdyshell', 'Laura Dern', 'Louis Garrel', 'Meryl Streep', 'Saoirse Ronan', 'Timoth', 'Tracy Letts'], 'Cast': ['Abby Quinn', 'Adam Desautels', 'Brian Daniels', 'Chris Cooper', 'Domenic Arduino', 'Emily Edström', 'Eowyn Young', 'Hadley Robinson', 'Jamie Ghazarian', 'Jayne Houdyshell', 'Jen Nikolaisen', 'Kayla Caulfield', 'Ken Holmes', 'Lilly Englert', 'Louis Garrel', 'Maryann Plunkett', 'Mason Alban', 'Meryl Streep', 'Paul Tawczynski', 'Rafael Silva', 'Sasha Frolova', 'Stevie Costa', 'Tracy Letts']}"
et-the-extra-terrestrial,"{'Director': ['Steven Spielberg'], 'Principal Cast': ['Dee Wallace', 'Drew Barrymore', 'Erika Eleniak', 'Henry Thomas', 'Peter Coyote'], 'Cast': ['C. Thomas Howell', 'David Berkson', ""David M. O'Dell"", 'Dee Wallace', 'Erika Eleniak', 'Frank Toth', 'K.C. Martel', 'Michael Darrell', 'Richard Swingler', 'Robert Barton', 'Robert MacNaughton', 'Sean Frye']}"
the-african-queen,"{'Director': ['John Huston'], 'Principal Cast': ['Errol John', 'Gerald Onn', 'Humphrey Bogart', 'Katharine Hepburn', 'Peter Bull', 'Peter Swanwick', 'Richard Marner', 'Robert Morley', 'Theodore Bikel', 'Walter Gotell'], 'Cast': ['John von Kotze']}"
the-triplets-of-belleville,"{'Director': ['Sylvain Chomet'], 'Principal Cast': ['Jean-Claude Donda', 'Michel Robin', 'Michèle Caucheteux', 'Monica Viegas'], 'Cast': ['Béatrice Bonifassi', 'Charles Linton', 'Lina Boudreau', 'Mari-Lou Gauthier']}"
the-queen,"{'Director': ['Stephen Frears'], 'Principal Cast': ['Helen Mirren', 'James Cromwell'], 'Cast': ['Alex Jennings', 'Amanda Hadingue', 'Dolina MacLennan', 'Douglas Reith', ""Gray O'Brien"", 'John McGlynn', 'Joyce Henderson', 'Lola Peploe', 'Pat Laffan', 'Robin Soans', 'Roger Allam', 'Sylvia Syms', 'Tim McMullan']}"
all-quiet-on-the-western-front,"{'Director': ['Lewis Milestone'], 'Principal Cast': ['Arnold Lucy', 'Ben Alexander', 'John Wray', 'Lew Ayres', 'Louis Wolheim', 'Owen Davis Jr.', 'Russell Gleason', 'Scott Kolk', 'Walter Rogers', 'William Bakewell'], 'Cast': ['Beryl Mercer', 'G. Pat Collins', 'Harold Goodwin', 'Richard Alexander', 'Slim Summerville']}"
a-bread-factory-part-two,"{'Director': ['Patrick Wang'], 'Principal Cast': ['Anni Krueger', 'Brian Murray', 'Chris Conroy', 'Elisabeth Henry-Macari', 'George Young', ""Glynnis O'Connor"", 'James Chen', 'James Marsters', 'Janet Hsieh', 'Jessica Pimentel', 'Nana Visitor', 'Philip Kerr', 'Trevor St. John', 'Tyne Daly', 'Zachary Sayle'], 'Cast': ['Daniel Borak', 'Eugene Brell', 'George Young', 'Jacqui Anders', 'Jake Brinskele', 'Keaton Nigel Cooke', 'Leo Heller', 'Logan Smith', 'Martina Arroyo', 'Noah Matthews']}"
never-rarely-sometimes-always,"{'Director': ['Eliza Hittman'], 'Principal Cast': ['Amy Tribbey', 'Aurora Richards', 'Brett Puglisi', 'Carolina Espiro', 'Christian Clements', 'Daniel Buneta', 'David Buneta', 'Deepti Menon', 'Denise Pillott', 'Drew Seltzer', 'Eliazar Jimenez', 'Guy A. Fortt', 'Kim Rios Lin', 'Lester Greene', 'Rose Elizabeth Richards', 'Ryan Eggold', 'Sam Dugger', 'Sharon Van Etten', 'Sidney Flanigan', 'Talia Ryder', 'Théodore Pellerin'], 'Cast': ['Alana Barrett-Adkins', 'Alexander Carney', 'Amy Tribbey', 'April Szykeruk', 'Aurora Richards', 'Brett Puglisi', 'Brian Altemus', 'Carolina Espiro', 'Deepti Menon', 'Denise Pillott', 'Drew Seltzer', 'Guy A. Fortt', 'Jingjing Tian', 'John Ballinger Sr.', 'Kim Rios Lin', 'Lester Greene', 'Lizbeth MacKay', 'Luz Ozuna', 'Mia Dillon', 'Michael Erik', 'Rose Elizabeth Richards', 'Ryan Eggold', 'Sidney Flanigan']}"
the-ladykillers-1955,"{'Director': ['Alexander Mackendrick'], 'Principal Cast': ['Alec Guinness', 'Cecil Parker', 'Danny Green', 'Frankie Howerd', 'Herbert Lom', 'Jack Warner', 'Katie Johnson', 'Madge Brindley', 'Peter Sellers', 'Philip Stainton'], 'Cast': ['Fred Griffiths', 'Harold Goodwin', 'Hélène Burls', 'Kenneth Connor', 'Michael Corcoran']}"
young-mr-lincoln,"{'Director': ['John Ford'], 'Principal Cast': ['Alice Brady', 'Arleen Whelan', 'Donald Meek', 'Eddie Collins', 'Eddie Quillan', 'Henry Fonda', 'Judith Dickens', 'Marjorie Weaver', 'Pauline Moore', 'Richard Cromwell'], 'Cast': ['Clarence Wilson', 'Eddy Waller', 'Spencer Charters', 'Tiny Jones', 'Ward Bond']}"
stories-we-tell,"{'Director': ['Sarah Polley'], 'Principal Cast': ['Harry Gulkin', 'John Buchan', 'Susy Buchan'], 'Cast': ['Alex Hatz', 'Andrew Church', 'Cathy Gulkin', 'Deirdre Bowen', 'Geoffrey Bowes', 'Harry Gulkin', 'John Buchan', 'Justin Goodhand', 'Peter Evans', 'Pixie Bigelow', 'Rebecca Jenkins', 'Robert Macmillan', 'Susy Buchan', 'Tom Butler', 'Victoria Mitchell', 'Wayne Curnew']}"
a-bread-factory-part-one,"{'Director': ['Patrick Wang'], 'Principal Cast': ['Amy Carlson', 'Brian Murray', 'Elaine Bromka', 'Elisabeth Henry-Macari', 'George Young', ""Glynnis O'Connor"", 'James Marsters', 'Janeane Garofalo', 'Janet Hsieh', 'Jessica Pimentel', 'Nana Visitor', 'Philip Kerr', 'Trevor St. John', 'Tyne Daly', 'Zachary Sayle'], 'Cast': ['Aidan Pierce Brennan', 'Alyssa Maria App', 'Chris Conroy', 'Eugene Brell', 'George Young', 'Martina Arroyo', 'Noah Averbach-Katz', 'Noel Ramos', 'Rosemary Howard']}"
the-act-of-killing,"{'Director': ['Anonymous', 'Christine Cynn', 'Joshua Oppenheimer'], 'Principal Cast': ['Anwar Congo'], 'Cast': ['Adi Zulkadry', 'Anwar Congo', 'Anwars Congo', 'Haji Anif', 'Haji Marzuki', 'Herman Koto', 'Ibrahim Sinik', 'Jusuf Kalla', 'Safit Pardede', 'Sakhyan Asmara', 'Soaduon Siregar', 'Syamsul Arifin', 'Yapto Soerjosoemarno']}"
this-is-not-a-burial-its-a-resurrection,"{'Director': ['Lemohang Jeremiah Mosese'], 'Principal Cast': ['Aleandro Florio', 'Jerry Mofokeng', 'Makhaola Ndebele', 'Mary Twala', 'Sarah Weber', 'Silas Monyatse', 'Siphiwe Nzima-Ntskhe', 'Thabiso Makoto', 'Thabo Letsie', 'Tseko Monaheng']}"
on-the-waterfront,"{'Director': ['Elia Kazan'], 'Principal Cast': ['Karl Malden', 'Marlon Brando'], 'Cast': ['Abe Simon', 'Arthur Keegan', 'Don Blackman', 'James Westerfield', 'John F. Hamilton', 'John Heldabrand', 'Lee J. Cobb', 'Leif Erickson', 'Pat Henning', 'Rod Steiger', 'Rudy Bond', 'Tami Mauriello', 'Tony Galento']}"
jafar-panahis-taxi,"{'Director': ['Jafar Panahi'], 'Cast': ['Jafar Panahi']}"
ida,"{'Director': ['Pawel Pawlikowski'], 'Principal Cast': ['Agata Kulesza', 'Agata Trzebuchowska', 'Dawid Ogrodnik', 'Jerzy Trela'], 'Cast': ['Adam Szyszkowski', 'Afrodyta Weselak', 'Agata Kulesza', 'Agata Trzebuchowska', 'Anna Grzeszczak', 'Artur Janusiak', 'Dawid Ogrodnik', 'Dorota Kuduk', 'Halina Skoczynska', 'Izabela Dabrowska', 'Jan Wociech Poradowski', 'Jerzy Trela', 'Joanna Kulig', 'Krzysztof Brzezinski', 'Lukasz Jerzykowski', 'Marek Kasprzyk', 'Mariusz Jakus', 'Natalia Lagiewczyk', 'Pawel Burczyk']}"
beau-travail,"{'Director': ['Claire Denis'], 'Principal Cast': ['Denis Lavant', 'Grégoire Colin', 'Michel Subor'], 'Cast': ['Adiatou Massudi', 'Bernardo Montet', 'Dan Herzberg', 'Dimitri Tsiapkinis', 'Gianfranco Poddighe', 'Giuseppe Molino', 'Jean-Yves Vivet', 'Marc Veh', 'Mickael Ravovski', 'Nicolas Duvauchelle', 'Richard Courcet', 'Thong Duy Nguyen']}"
uncut-gems,"{'Director': ['Ben Safdie', 'Joshua Safdie'], 'Principal Cast': ['Adam Sandler', 'Deneke Muhugeta', 'Habtunu Africho', 'Idina Menzel', 'Jacob Igielski', 'Jonathan Aranbayev', 'Julia Fox', 'Keith Williams Richards', 'Kevin Garnett', 'Lakeith Stanfield', 'Liang Wei-Hei Duncan', 'Mesfin Lamengo', 'Noa Fisher', 'Paloma Elsesser', 'Suin Zhi Hua-Hilton', 'Sunny Wu Jin Zahoo', 'The Weeknd', 'Tommy Kominik', 'Warren Finkelstein'], 'Cast': ['Andrea Linsky', 'Ca$h Out', 'Eric Bogosian', 'Jacob Igielski', 'Keith Williams Richards', 'Lakeith Stanfield', 'Louis Anthony Arias', 'Maksud Agadjani', 'Noa Fisher', 'Paloma Elsesser', 'Roman Persits', 'Sean Ringgold', 'Tommy Kominik', 'Warren Finkelstein']}"
waltz-with-bashir,"{'Director': ['Ari Folman'], 'Principal Cast': ['Ari Folman', 'Ron Ben-Yishai', 'Ronny Dayag'], 'Cast': ['Dror Harazi', 'Gadi Erel', 'Mickey Leon', 'Ori Sivan', 'Shahar Sorek', 'Yehezkel Lazarov', 'Zahava Solomon']}"
they-shall-not-grow-old,{'Director': ['Peter Jackson']}
ex-libris-new-york-public-library,{'Director': ['Frederick Wiseman']}
secrets-lies,"{'Director': ['Mike Leigh'], 'Principal Cast': ['Brenda Blethyn', 'Timothy Spall'], 'Cast': ['Brian Bovell', 'Claire Perkins', 'Claire Rushbrook', 'Elias Perkins McCook', 'Elizabeth Berrington', 'Emma Amos', 'Lee Ross', 'Lesley Manville', 'Marianne Jean-Baptiste', 'Michele Austin', 'Phyllis Logan', 'Ron Cook', 'Trevor Laird']}"
patton,"{'Director': ['Franklin J. Schaffner'], 'Principal Cast': ['George C. Scott', 'Karl Malden'], 'Cast': ['Albert Dumortier', 'Bill Hickman', 'Carey Loftin', 'David Bauer', 'Frank Latimore', 'James Edwards', 'John Barrie', 'Karl Michael Vogler', 'Lawrence Dobkin', 'Michael Strong', 'Morgan Paull', 'Pat Zurica', 'Stephen Young']}"
the-favourite,"{'Director': ['Giorgos Lanthimos'], 'Principal Cast': ['Basil Eidenbenz', 'Denise Mack', 'Emma Delves', 'Emma Stone', 'Faye Daveney', 'Isaura Barbé-Brown', 'Jack Veal', 'James Smith', 'Jennifer White', 'Jenny Rainsford', 'Joe Alwyn', 'John Locke', 'LillyRose Stevens', 'Mark Gatiss', 'Nicholas Hoult', 'Olivia Colman', 'Paul Swaine', 'Rachel Weisz', 'Timothy Innes', 'Wilson Radjou-Pujalte'], 'Cast': ['Basil Eidenbenz', 'Carolyn Saint-Pé', 'Edward Aczel', 'Hannah Morley', 'Horatio', 'Isaura Barbé-Brown', 'Jack Veal', 'James Melville', 'James Smith', 'Jenny Rainsford', 'John Locke', 'Mark Gatiss', 'Tim Ingall', 'Timothy Innes', 'Willem Dalby', 'Wilson Radjou-Pujalte']}"
the-sweet-hereafter,"{'Director': ['Atom Egoyan'], 'Principal Cast': ['Ian Holm', 'Sarah Polley'], 'Cast': ['Alberta Watson', 'Arsinée Khanjian', 'Bruce Greenwood', 'Caerthan Banks', 'David Hemblen', 'Earl Pastko', 'Gabrielle Rose', 'Kirsten Kieferle', 'Maury Chaykin', 'Sarah Rosen Fruitman', 'Simon Baker', 'Stephanie Morgenstern', 'Tom McCamus']}"
the-right-stuff,"{'Director': ['Philip Kaufman'], 'Principal Cast': ['Barbara Hershey', 'Dennis Quaid', 'Ed Harris', 'Fred Ward', 'Kim Stanley', 'Pamela Reed', 'Sam Shepard', 'Scott Glenn', 'Scott Paulin', 'Veronica Cartwright'], 'Cast': ['Charles Frank', 'Donald Moffat', 'Lance Henriksen', 'Levon Helm', 'Mary Jo Deschanel']}"
bambi,"{'Director': ['Bill Roberts', 'David Hand', 'Graham Heid', 'James Algar', 'Norman Wright', 'Paul Satterfield', 'Samuel Armstrong'], 'Principal Cast': ['Bobette Audrey', 'Dolyn Bramston Cook', 'Hardie Albright', 'Janet Chapman', 'Jeanne Christy', 'Marion Darlington', 'Peter Behn', 'Stan Alexander', 'Thelma Boardman', 'Tim Davis'], 'Cast': ['Ann Gillis', 'Donnie Dunagan', 'Eddie Holden', 'Otis Harlan', 'Sam Edwards']}"
flee,{'Director': ['Jonas Poher Rasmussen']}
bringing-up-baby,"{'Director': ['Howard Hawks'], 'Principal Cast': ['Barry Fitzgerald', 'Cary Grant', 'Charles Ruggles', 'Fritz Feld', 'George Irving', 'Katharine Hepburn', 'Leona Roberts', 'May Robson', 'Tala Birell', 'Walter Catlett'], 'Cast': ['Adeline Ashbury', 'Asta', 'John Kelly', 'Ruth Adler', 'Virginia Walker']}"
no-country-for-old-men,"{'Director': ['Ethan Coen', 'Joel Coen'], 'Principal Cast': ['Javier Bardem', 'Josh Brolin', 'Tommy Lee Jones'], 'Cast': ['Ana Reeder', 'Barry Corbin', 'Beth Grant', 'Chip Love', 'Garret Dillahunt', 'Kelly Macdonald', 'Kit Gwin', 'Rodger Boyce', 'Stephen Root', 'Tess Harper', 'Woody Harrelson', 'Zach Hopkins']}"
the-gatekeepers,"{'Director': ['Dror Moreh'], 'Principal Cast': ['Ami Ayalon', 'Avi Dichter', 'Avraham Shalom', 'Carmi Gillon', 'Yaakov Peri', 'Yuval Diskin'], 'Cast': ['Ami Ayalon', 'Avi Dichter', 'Avraham Shalom', 'Carmi Gillon', 'Yaakov Peri', 'Yuval Diskin']}"
nostalgia-for-the-light,"{'Director': ['Patricio Guzmán'], 'Cast': ['Gaspar Galaz', 'George Preston', 'Lautaro Núñez', 'Luís Henríquez', 'Miguel Lawner', 'Valentina Rodríguez', 'Vicky Saaveda', 'Víctor González', 'Violeta Berrios']}"
david-copperfield,"{'Director': ['George Cukor'], 'Principal Cast': ['Basil Rathbone', 'Edna May Oliver', 'Elizabeth Allan', 'Freddie Bartholomew', 'Harry Beresford', 'Herbert Mundin', 'Hugh Walpole', 'Jessie Ralph', 'John Buckler'], 'Cast': ['Elsa Lanchester', 'Fay Chaldecott', 'Jean Cadell', 'Lionel Barrymore', ""Una O'Connor"", 'Violet Kemble Cooper']}"
saving-private-ryan,"{'Director': ['Steven Spielberg'], 'Principal Cast': ['Matt Damon', 'Tom Hanks'], 'Cast': ['Adam Goldberg', 'Barry Pepper', 'Dennis Farina', 'Dylan Bruno', 'Edward Burns', 'Giovanni Ribisi', 'Jeremy Davies', 'Joerg Stadler', 'Max Martini', 'Paul Giamatti', 'Ted Danson', 'Tom Sizemore', 'Vin Diesel']}"
after-hours,"{'Director': ['Martin Scorsese'], 'Principal Cast': ['Griffin Dunne', 'Rosanna Arquette'], 'Cast': ['Bronson Pinchot', ""Catherine O'Hara"", 'Cheech Marin', 'Dick Miller', 'John Heard', 'Larry Block', 'Linda Fiorentino', 'Robert Plunket', 'Rocco Sisto', 'Teri Garr', 'Tommy Chong', 'Verna Bloom', 'Will Patton']}"
hope,"{'Director': ['Maria Sødahl'], 'Principal Cast': ['Alfred Vatne', 'Andrea Bræin Hovig', 'Daniel Storm Forthun Sandbye', 'Dina Enoksen Elvehaug', 'Einar Økland', 'Eirik Hallert', 'Elli Rhiannon Müller Osbourne', 'Gjertrud L. Jynge', 'Steinar Klouman Hallert', 'Stellan Skarsgård'], 'Cast': ['Alexander Mørk Eidem', 'Ingrid Bugge', 'Johannes Joner', 'Kristin Voss Hestvold', 'Terje Auli']}"
her,"{'Director': ['Spike Jonze'], 'Principal Cast': ['Amy Adams', 'Chris Pratt', 'Joaquin Phoenix', 'Olivia Wilde', 'Rooney Mara', 'Samantha Morton', 'Scarlett Johansson'], 'Cast': ['Alia Janine', 'Amy Adams', 'Artt Butler', 'Bill Hader', 'Brian Johnson', 'Caroline Jaden Stussi', 'Cassandra Starr', 'Chris Pratt', 'Claudia Choi', 'Eric Pumphrey', 'Evelyn Edwards', 'Gabe Gomez', 'Gracie Prewitt', 'Jeremy Rabb', 'Joaquin Phoenix', 'Katherine Boecher', 'Kelly Sarah', 'Kim Farris', 'Kristen Wiig', 'Laura Colquhoun', 'Laura Kai Chen', 'Laura Meadows', 'Lisa Renee Pitts', 'Luka Jones', 'Lynn A. Freedman', 'Matt Letscher', 'May Lindstrom', 'Melanie Seacat', 'Nico David', 'Nicole Grother', 'Olivia Wilde', 'Pamela Roylance', 'Portia Doubleday', 'Rachel Ann Mullins', 'Rooney Mara', 'Sam Jaeger', 'Samantha Morton', 'Samantha Sarakanti', 'Scarlett Johansson', 'Spike Jonze', 'Tiffany Pulvino']}"
the-crying-game,"{'Director': ['Neil Jordan'], 'Principal Cast': ['Forest Whitaker', 'Jaye Davidson', 'Stephen Rea'], 'Cast': ['Adrian Dunbar', 'Andrée Bernard', 'Birdy Sweeney', 'Breffni McKenna', 'Jack Carr', 'Jim Broadbent', 'Joe Savino', 'Josephine White', 'Miranda Richardson', 'Ralph Brown', 'Shar Campbell', 'Tony Slattery']}"
great-expectations-1947,"{'Director': ['David Lean'], 'Principal Cast': ['Alec Guinness', 'Bernard Miles', 'Finlay Currie', 'Francis L. Sullivan', 'Ivor Barnard', 'Jean Simmons', 'John Mills', 'Martita Hunt', 'Tony Wager', 'Valerie Hobson'], 'Cast': ['Eileen Erskine', 'Freda Jackson', 'George Hayes', 'Hay Petrie', 'John Forrest']}"
burning,"{'Director': ['Chang-dong Lee'], 'Principal Cast': ['Ah In Yoo', 'Bok-gi Min', 'Hye-ra Ban', 'Ja-Yeon Ok', 'Jong-seo Jeon', 'Joong-ok Lee', 'Mi-Kyung Cha', 'Moon Sung-Keun', 'Seong-kun Mun', 'Seung-ho Choi', 'Soo-Jeong Lee', 'Soo-Kyung Kim', 'Steven Yeun'], 'Cast': ['Bong-ryeon Lee', 'Ja-Yeon Ok', 'Joong-ok Lee', 'Seok-Chan Jeon', 'Wonhyeong Jang']}"
winters-bone,"{'Director': ['Debra Granik'], 'Principal Cast': ['Garret Dillahunt', 'Jennifer Lawrence', 'John Hawkes'], 'Cast': ['Ashlee Thompson', 'Beth Domann', 'Casey MacLaren', 'Cody Brown', 'Dale Dickey', 'Isaiah Stone', 'Kevin Breznahan', 'Lauren Sweetser', 'Shelley Waggener', 'Tate Taylor', 'Valerie Richards', 'William White']}"
gett-the-trial-of-viviane-amsalem,"{'Director': ['Ronit Elkabetz', 'Shlomi Elkabetz'], 'Cast': ['Abraham Celektar', 'Albert Iluz', 'Dalia Beger', 'David Ohayon', 'Eli Gornstein', 'Evelin Hagoel', 'Gabi Amrani', 'Keren Mor', 'Menashe Noy', 'Rami Danon', 'Roberto Pollack', 'Ronit Elkabetz', 'Sasson Gabai', 'Shmil Ben Ari', 'Simon Abkarian']}"
i-called-him-morgan,"{'Director': ['Kasper Collin'], 'Cast': ['Al Harrison', 'Albert Tootie Heath', 'Bennie Maupin', 'Billy Harper', 'Charli Persip', 'Helen Morgan', 'Judith Johnson', 'Jymie Merritt', 'Larry Reni Thomas', 'Larry Ridley', 'Lee Morgan', 'Lena Sherrod', 'Paul West', 'Ron St. Clair', 'Wayne Shorter']}"
close-encounters-of-the-third-kind,"{'Director': ['Steven Spielberg'], 'Principal Cast': ['François Truffaut', 'Richard Dreyfuss', 'Teri Garr'], 'Cast': ['Adrienne Campbell', 'Bob Balaban', 'Cary Guffey', 'J. Patrick McNamara', 'Justin Dreyfuss', 'Lance Henriksen', 'Melinda Dillon', 'Merrill Connally', 'Philip Dodds', 'Roberts Blossom', 'Shawn Bishop', 'Warren J. Kemmerling']}"
wojnarowicz,"{'Director': ['Chris McKim'], 'Principal Cast': ['Barry Blinderman', 'David Wojnarowicz', 'Fran Lebowitz', 'Kiki Smith', 'Nan Goldin', 'Peter Hujar', 'Richard Kern', 'Stephen Koch']}"
the-godfather-part-ii,"{'Director': ['Francis Ford Coppola'], 'Principal Cast': ['Al Pacino', 'Diane Keaton', 'Robert De Niro', 'Robert Duvall'], 'Cast': ['Bruno Kirby', 'Francesca De Sapio', 'Frank Sivero', 'G.D. Spradlin', 'Gastone Moschin', 'John Cazale', 'Lee Strasberg', 'Michael V. Gazzo', 'Richard Bright', 'Talia Shire', 'Tom Rosqui']}"
the-hustler,"{'Director': ['Robert Rossen'], 'Principal Cast': ['Clifford A. Pellow', 'George C. Scott', 'Jackie Gleason', 'Jake LaMotta', 'Michael Constantine', 'Murray Hamilton', 'Myron McCormick', 'Paul Newman', 'Piper Laurie', 'Stefan Gierasch'], 'Cast': ['Alexander Rose', 'Carl York', 'Carolyn Coates', 'Gordon B. Clarke', 'Vincent Gardenia']}"
la-confidential,"{'Director': ['Curtis Hanson'], 'Principal Cast': ['Guy Pearce', 'Kevin Spacey', 'Kim Basinger', 'Russell Crowe'], 'Cast': ['Danny DeVito', 'David Strathairn', 'Elisabeth Granli', 'Graham Beckel', 'James Cromwell', 'Matt McCoy', 'Paolo Seganti', 'Paul Guilfoyle', 'Ron Rifkin', 'Sandra Taylor', 'Steve Rankin']}"
bloody-sunday,"{'Director': ['Paul Greengrass'], 'Principal Cast': ['James Nesbitt', 'Nicholas Farrell', 'Tim Pigott-Smith'], 'Cast': ['Allan Gildea', 'Carmel McCallion', 'Christopher Villiers', 'Declan Duddy', 'Edel Frazer', 'Gerard Crossan', 'Gerry Hammond', 'James Hewitt', 'Jason Stammers', 'Joanne Lindsay', 'Mary Moulds', 'Mike Edwards']}"
my-voyage-to-italy,"{'Director': ['Martin Scorsese'], 'Principal Cast': ['Martin Scorsese']}"
phantom-thread,"{'Director': ['Paul Thomas Anderson'], 'Principal Cast': ['Bern Collaco', 'Camilla Rutherford', 'Cedric Tylleman', 'Daniel Day-Lewis', 'Dave Simon', 'Dinah Nicholson', 'Elli Banks', 'Harriet Leitch', 'Ingrid Sophie Schram', 'Jack Gordon', 'Jane Perry', 'Jason Redshaw', 'Joan Brown', 'Julie Duck', 'Kelly Schembri', 'Lesley Manville', 'Maryanne Frost', 'Pip Phillips', 'Richard Graham', 'Sarah Lamesch', 'Sue Clark', 'Vicky Krieps'], 'Cast': ['Alexandra Moloney', 'Amber Brabant', 'Amy Cunningham', 'Andrew G. Ogleby', 'Calum Delaney', 'Camilla Rutherford', 'Caroline Garnell', 'Cedric Tylleman', 'Colin Wigglesworth', 'Cris Haris', 'Daniel Day-Lewis', 'Darren Talbot', 'Dave Simon', 'David Charles-Cully', 'Fraser Delaney', 'Geneva Corlett', 'Gino Picciano', 'Harriet Leitch', 'Ingrid Sophie Schram', 'Jane Perry', 'Jason Redshaw', 'Joseph Callaghan', 'Juliet Glaves', 'Kelly Schembri', 'Khristopher MacLeod', 'Lesley Manville', 'Lujza Richter', 'Martin Dew', 'Michael Gabbitas', 'Neil Broome', 'Niki Angus-Campbell', 'Paul Carolan', 'Pip Phillips', 'Rebecca McSwan', 'Richard Graham', 'Sarah Lamesch', 'Vicky Krieps']}"
goodfellas,"{'Director': ['Martin Scorsese'], 'Principal Cast': ['Joe Pesci', 'Lorraine Bracco', 'Paul Sorvino', 'Ray Liotta', 'Robert De Niro'], 'Cast': ['Catherine Scorsese', 'Charles Scorsese', 'Chuck Low', 'Frank DiLeo', 'Frank Sivero', 'Frank Vincent', 'Gina Mastrogiacomo', 'Henny Youngman', 'Mike Starr', 'Tony Darrow']}"
hamilton-2020,"{'Director': ['Thomas Kail'], 'Principal Cast': ['Anthony Ramos', 'Chris Jackson', 'Daveed Diggs', 'Emmy Raver-Lampman', 'Jasmine Cephas Jones', 'Jonathan Groff', 'Leslie Odom Jr.', 'Lin-Manuel Miranda', 'Okieriete Onaodowan', 'Phillipa Soo', 'Renee Goldsberry'], 'Cast': ['Ariana DeBose', 'Carleigh Bettiol', 'Ephraim Sykes', 'Hope Easterbrook', 'Jon Rua', 'Neil Haskell', 'Phillipa Soo', 'Sasha Hutchings', 'Sydney James Harcourt', 'Thayne Jasperson']}"
paths-of-the-soul,{'Director': ['Yang Zhang']}
its-such-a-beautiful-day-2012,"{'Director': ['Don Hertzfeldt'], 'Cast': ['Don Hertzfeldt']}"
my-perestroika,{'Director': ['Robin Hessman']}
this-is-not-a-film,"{'Director': ['Jafar Panahi', 'Mojtaba Mirtahmasb'], 'Cast': ['Jafar Panahi']}"
the-birds,"{'Director': ['Alfred Hitchcock'], 'Principal Cast': ['Charles McGraw', 'Ethel Griffies', 'Jessica Tandy', 'Joe Mantell', 'Lonny Chapman', 'Rod Taylor', 'Ruth McDevitt', 'Suzanne Pleshette', 'Tippi Hedren', 'Veronica Cartwright'], 'Cast': ['Doodles Weaver', 'John McGovern', 'Karl Swenson', 'Malcolm Atterbury', 'Richard Deacon']}"
to-have-and-have-not,"{'Director': ['Howard Hawks'], 'Principal Cast': ['Dan Seymour', 'Dolores Moran', 'Hoagy Carmichael', 'Humphrey Bogart', 'Lauren Bacall', 'Marcel Dalio', 'Sheldon Leonard', 'Walter Brennan', 'Walter Sande', 'Walter Szurovy'], 'Cast': ['Aldo Nadi', 'Audrey Armstrong', 'Eugene Borden', 'Joy Barlow', 'Juliette Ball']}"
finding-nemo,"{'Director': ['Andrew Stanton', 'Lee Unkrich'], 'Principal Cast': ['Albert Brooks', 'Alexander Gould', 'Ellen DeGeneres'], 'Cast': ['Allison Janney', 'Andrew Stanton', 'Austin Pendleton', 'Bob Peterson', 'Brad Garrett', 'Elizabeth Perkins', 'Geoffrey Rush', 'Joe Ranft', 'Nicholas Bird', 'Stephen Root', 'Vicki Lewis', 'Willem Dafoe']}"
topsy-turvy,"{'Director': ['Mike Leigh'], 'Principal Cast': ['Allan Corduner', 'Jim Broadbent'], 'Cast': ['Adam Searle', 'Dexter Fletcher', 'Francis Lee', 'Geoffrey Hutchings', 'Kate Doherty', 'Lesley Manville', 'Martin Savage', 'Roger Heathcott', 'Stefan Bednarczyk', 'Sukie Smith', 'Timothy Spall', 'Wendy Nottingham', 'William Neenan']}"
